TimeStamp,ProductionGe100MW,ProductionLt100MW,SolarPower,OffshoreWindPower,OnshoreWindPower,Exchange_Sum,CO2Emission,CO2_lag_1,CO2_lag_2,CO2_lag_3,CO2_lag_4,CO2_lag_5,CO2_rolling_mean_rolling_window_6,CO2_rolling_std_rolling_window_6,CO2_rolling_mean_rolling_window_12,CO2_rolling_std_rolling_window_12
2023-01-01 11:00:00,290.4,290.89,119.3,1590.02,2378.74,-497.61,34.01,33.96,38.14,54.17,108.69,138.14,67.85166666666667,44.658915981768665,102.35000000000001,48.628452950547754
2023-01-01 12:00:00,283.46,300.65,168.3,1687.59,2555.65,-757.13,32.23,34.01,33.96,38.14,54.17,108.69,50.20000000000001,29.769310371589196,90.6475,47.04149717874828
2023-01-01 13:00:00,400.57,301.08,144.19,1260.17,2735.1,-583.31,48.7,32.23,34.01,33.96,38.14,54.17,40.20166666666667,9.082170261929456,84.85416666666667,47.614478786935344
2023-01-01 14:00:00,405.4,308.64,96.27,2033.24,3008.56,-1595.56,41.82,48.7,32.23,34.01,33.96,38.14,38.14333333333334,6.237200226598142,77.39999999999999,46.68001246396968
2023-01-01 15:00:00,415.8,341.48,27.47,2061.41,2975.86,-1783.89,44.01,41.82,48.7,32.23,34.01,33.96,39.12166666666666,6.681141868473968,70.4775,44.7630091045152
2023-01-01 16:00:00,427.5,398.07,0.34,2049.32,2963.19,-1633.64,47.53,44.01,41.82,48.7,32.23,34.01,41.38333333333333,6.878295331452089,63.155,40.12392790977838
2023-01-01 17:00:00,627.29,442.78,0.21,1981.0,2936.11,-1658.57,64.56,47.53,44.01,41.82,48.7,32.23,46.475,10.618814905628994,57.16333333333333,32.90036704225582
2023-01-01 18:00:00,685.45,452.02,0.2,1821.61,2784.37,-1579.21,68.7,64.56,47.53,44.01,41.82,48.7,52.553333333333335,11.252999007672338,51.376666666666665,21.491697480796223
2023-01-01 19:00:00,529.22,418.45,0.21,1909.88,2487.3,-1436.23,54.06,68.7,64.56,47.53,44.01,41.82,53.446666666666665,11.097599139754264,46.82416666666666,11.887742700578345
2023-01-01 20:00:00,428.3,392.05,0.21,1890.05,2202.71,-1136.08,53.04,54.06,68.7,64.56,47.53,44.01,55.31666666666667,9.589453929535008,46.73,11.828592477552101
2023-01-01 21:00:00,458.01,392.93,0.21,1786.71,2015.29,-1020.45,52.97,53.04,54.06,68.7,64.56,47.53,56.809999999999995,8.05076393890714,47.965833333333336,11.622445727856586
2023-01-01 22:00:00,428.6,374.06,0.21,1828.41,1815.41,-916.05,51.62,52.97,53.04,54.06,68.7,64.56,57.49166666666667,7.240216617386129,49.4375,10.774944104474397
2023-01-01 23:00:00,424.85,362.88,0.21,1631.77,1536.81,-506.73,55.82,51.62,52.97,53.04,54.06,68.7,56.035,6.359332512143683,51.254999999999995,9.72430179779235
2023-01-02 00:00:00,416.04,378.6,0.21,1348.87,1185.01,-89.72,64.19,55.82,51.62,52.97,53.04,54.06,55.28333333333334,4.580771405197425,53.91833333333333,8.314423211103419
2023-01-02 01:00:00,381.84,378.38,0.21,1071.67,990.59,344.91,95.32,64.19,55.82,51.62,52.97,53.04,62.160000000000004,16.86786412086625,57.80333333333334,14.353251980796696
2023-01-02 02:00:00,387.81,380.92,0.21,986.16,842.96,606.02,124.02,95.32,64.19,55.82,51.62,52.97,73.99,29.415696490139506,64.65333333333334,23.02623852491028
2023-01-02 03:00:00,369.66,369.66,0.2,919.59,759.61,785.37,148.68,124.02,95.32,64.19,55.82,51.62,89.94166666666668,39.84077731002083,73.37583333333333,32.40880028026435
2023-01-02 04:00:00,383.35,376.88,0.21,716.83,595.75,1134.23,185.77,148.68,124.02,95.32,64.19,55.82,112.30000000000001,50.30225959139413,84.89583333333333,44.64562534984576
2023-01-02 05:00:00,574.98,383.83,0.21,679.15,507.24,1129.46,200.24,185.77,148.68,124.02,95.32,64.19,136.37,52.381008772264025,96.2025,55.00594399699003
2023-01-02 06:00:00,851.45,432.43,0.21,581.77,366.23,1349.2,236.48,200.24,185.77,148.68,124.02,95.32,165.085,52.12216946751159,110.18416666666667,67.32400496625979
2023-01-02 07:00:00,1048.76,505.49,0.2,709.29,336.91,1429.17,229.57,236.48,200.24,185.77,148.68,124.02,187.46,44.43178817018279,124.81,72.85964913947414
2023-01-02 08:00:00,1060.29,530.73,0.52,871.45,360.76,1441.39,218.14,229.57,236.48,200.24,185.77,148.68,203.14666666666668,32.591774217840005,138.56833333333333,73.65883787414583
2023-01-02 09:00:00,1018.06,575.07,5.1,927.11,367.0,1545.81,228.29,218.14,229.57,236.48,200.24,185.77,216.415,19.597939432501384,153.1783333333333,72.5154190291258
2023-01-02 10:00:00,1029.44,569.78,31.97,944.0,384.66,1590.6,224.85,228.29,218.14,229.57,236.48,200.24,222.9283333333333,12.632405023061075,167.61416666666668,67.53137943455128
2023-01-02 11:00:00,982.11,579.47,63.76,971.33,395.48,1640.93,217.23,224.85,228.29,218.14,229.57,236.48,225.76,7.3142162943128595,181.06499999999997,58.742934197925635
2023-01-02 12:00:00,956.78,619.0,68.14,1077.25,473.0,1297.9,207.99,217.23,224.85,228.29,218.14,229.57,221.01166666666666,8.161657715602818,193.04833333333332,46.02375095008179
2023-01-02 13:00:00,947.73,654.01,79.12,1276.07,587.35,1029.89,185.44,207.99,217.23,224.85,228.29,218.14,213.65666666666667,15.495712525297442,200.55833333333337,34.5494383149537
2023-01-02 14:00:00,957.3,644.11,59.3,1405.46,761.82,690.26,165.42,185.44,207.99,217.23,224.85,228.29,204.87,24.673987111936224,204.00833333333335,27.574785199306294
2023-01-02 15:00:00,1080.18,681.67,19.49,1635.45,943.82,110.36,142.54,165.42,185.44,207.99,217.23,224.85,190.57833333333335,32.10934531669345,203.49666666666667,28.72763393520522
2023-01-02 16:00:00,1066.47,734.6,0.44,1629.99,1330.8,-166.27,123.56,142.54,165.42,185.44,207.99,217.23,173.6966666666667,36.775035372745265,198.3125,36.719050573237915
2023-01-02 17:00:00,1112.37,743.04,0.2,1754.0,1542.2,-299.34,122.4,123.56,142.54,165.42,185.44,207.99,157.89166666666665,34.639355892779925,191.82583333333332,42.730918858774324
2023-01-02 18:00:00,1104.42,740.4,0.21,1735.18,1904.93,-895.1,111.07,122.4,123.56,142.54,165.42,185.44,141.73833333333332,28.692400677996055,181.375,46.02579978071592
2023-01-02 19:00:00,775.26,639.31,0.2,1881.65,2050.92,-784.27,76.49,111.07,122.4,123.56,142.54,165.42,123.58,29.95138794780642,168.6183333333333,52.24716727133436
2023-01-02 20:00:00,808.89,577.36,0.2,1911.48,2357.1,-1365.19,70.6,76.49,111.07,122.4,123.56,142.54,107.77666666666666,28.436775250837993,156.32333333333335,56.70387614349635
2023-01-02 21:00:00,831.8,534.52,0.2,2028.63,2465.03,-2014.95,70.85,70.6,76.49,111.07,122.4,123.56,95.82833333333332,25.852521282588153,143.20333333333335,56.75265477704483
2023-01-02 22:00:00,779.35,472.07,0.2,2087.61,2211.15,-1859.26,64.48,70.85,70.6,76.49,111.07,122.4,85.98166666666667,24.38727489217838,129.83916666666667,54.6205719583804
2023-01-02 23:00:00,785.39,461.29,0.2,2032.48,2094.59,-1859.18,65.04,64.48,70.85,70.6,76.49,111.07,76.42166666666667,17.53620645027523,117.15666666666665,49.95370608388489
2023-01-03 00:00:00,861.47,426.91,0.2,2052.32,2039.3,-1993.64,78.16,65.04,64.48,70.85,70.6,76.49,70.93666666666667,5.649710317058304,106.33749999999999,41.90301944533796
2023-01-03 01:00:00,872.49,424.49,0.21,2079.22,1981.1,-1961.69,78.83,78.16,65.04,64.48,70.85,70.6,71.32666666666667,6.166826304240701,97.45333333333333,34.201022667679986
2023-01-03 02:00:00,815.98,431.52,0.21,2032.76,1963.16,-1872.85,66.7,78.83,78.16,65.04,64.48,70.85,70.67666666666666,6.457425699663533,89.22666666666667,27.602655779120525
2023-01-03 03:00:00,775.05,434.95,0.21,1848.63,1875.76,-1601.22,62.18,66.7,78.83,78.16,65.04,64.48,69.23166666666667,7.322934976269776,82.53,22.827493789885985
2023-01-03 04:00:00,769.38,439.81,0.2,1694.34,1761.52,-1322.33,64.66,62.18,66.7,78.83,78.16,65.04,69.26166666666666,7.299907990288318,77.62166666666666,19.256201755814068
2023-01-03 05:00:00,810.82,462.96,0.2,1578.84,1520.55,-944.32,73.92,64.66,62.18,66.7,78.83,78.16,70.74166666666666,7.171868422292415,73.58166666666666,13.113346312637468
2023-01-03 06:00:00,1120.96,541.09,0.2,1352.49,1309.39,-502.08,125.8,73.92,64.66,62.18,66.7,78.83,78.68166666666666,23.896883827534385,74.80916666666667,17.042344300079005
2023-01-03 07:00:00,1236.34,714.25,0.21,1274.52,1155.04,-50.56,143.04,125.8,73.92,64.66,62.18,66.7,89.38333333333333,35.52498932676368,80.355,26.074025214935673
2023-01-03 08:00:00,1310.44,754.78,2.02,1229.63,1017.28,270.45,144.95,143.04,125.8,73.92,64.66,62.18,102.425,39.65535209779388,86.55083333333333,31.75917403847383
2023-01-03 09:00:00,1275.23,742.08,59.83,1269.37,865.03,305.51,139.07,144.95,143.04,125.8,73.92,64.66,115.24,36.33341547391332,92.23583333333333,34.66595460005887
2023-01-03 10:00:00,1223.1,747.05,207.55,1251.98,830.9,333.71,134.01,139.07,144.95,143.04,125.8,73.92,126.79833333333333,26.806683805847182,98.02999999999999,35.40780448124151
2023-01-03 11:00:00,1286.96,738.27,366.67,1158.03,792.57,107.82,137.15,134.01,139.07,144.95,143.04,125.8,137.33666666666667,6.894802873662789,104.03916666666667,35.418988348145525
2023-01-03 12:00:00,1311.73,703.29,394.97,1157.41,862.23,21.12,135.36,137.15,134.01,139.07,144.95,143.04,138.93,4.31906934419926,108.80583333333333,35.46850343059414
2023-01-03 13:00:00,1440.62,744.88,331.12,733.83,776.79,430.5,160.77,135.36,137.15,134.01,139.07,144.95,141.885,10.009726769497846,115.63416666666666,37.026246822867236
2023-01-03 14:00:00,1345.25,774.76,229.05,656.17,664.51,760.21,145.45,160.77,135.36,137.15,134.01,139.07,141.96833333333333,10.042375051085696,122.19666666666666,34.45419471317448
2023-01-03 15:00:00,1431.97,796.29,54.69,820.52,567.45,735.33,182.14,145.45,160.77,135.36,137.15,134.01,149.14666666666668,18.9759749859307,132.19333333333333,32.82184647548965
2023-01-03 16:00:00,1440.62,810.36,0.73,905.15,691.52,757.92,151.98,182.14,145.45,160.77,135.36,137.15,152.14166666666665,17.46726700622245,139.47,25.307871933811178
2023-01-03 17:00:00,1457.67,838.98,0.18,1003.13,961.05,669.08,142.89,151.98,182.14,145.45,160.77,135.36,153.09833333333333,16.61853834326796,145.2175,14.659347080214289
2023-01-03 18:00:00,1427.75,863.27,0.19,1107.27,1107.72,250.11,142.05,142.89,151.98,182.14,145.45,160.77,154.21333333333334,15.367738502026489,146.57166666666666,13.398946928318063
2023-01-03 19:00:00,1314.6,663.54,0.19,1191.56,1379.34,137.77,134.58,142.05,142.89,151.98,182.14,145.45,149.84833333333333,16.78687274827171,145.86666666666667,13.81768519841256
2023-01-03 20:00:00,1467.57,686.13,0.18,1110.49,1511.85,-544.81,141.24,134.58,142.05,142.89,151.98,182.14,149.14666666666668,17.0926857651648,145.5575,13.88141800786563
2023-01-03 21:00:00,1317.44,558.18,0.19,1219.33,1580.41,-654.45,119.54,141.24,134.58,142.05,142.89,151.98,138.71333333333334,10.91482966732274,143.93,15.732621003391932
2023-01-03 22:00:00,1144.78,473.5,0.19,1286.76,1731.07,-841.73,96.88,119.54,141.24,134.58,142.05,142.89,129.53,18.24110303682329,140.83583333333334,20.72126420254133
2023-01-03 23:00:00,972.46,436.27,0.19,1400.66,1980.62,-1143.03,76.71,96.88,119.54,141.24,134.58,142.05,118.5,26.627754693176936,135.79916666666665,27.826082747318427
2023-01-04 00:00:00,762.56,424.8,0.19,1594.0,2231.52,-1342.99,63.5,76.71,96.88,119.54,141.24,134.58,105.40833333333335,31.582380161518472,129.81083333333333,34.79009092421516
2023-01-04 01:00:00,617.11,426.31,0.19,1740.88,2481.38,-1621.87,44.22,63.5,76.71,96.88,119.54,141.24,90.34833333333331,36.10938405271791,120.09833333333334,41.06445439977892
2023-01-04 02:00:00,376.8,416.95,0.19,1866.05,2737.32,-1642.08,33.95,44.22,63.5,76.71,96.88,119.54,72.46666666666665,32.22335902209268,110.80666666666667,46.993221045619244
2023-01-04 03:00:00,376.45,378.95,0.2,1956.53,2949.55,-1793.08,27.48,33.95,44.22,63.5,76.71,96.88,57.123333333333335,26.7847663171939,97.91833333333334,46.859141309273184
2023-01-04 04:00:00,365.2,373.35,0.19,1914.15,3082.38,-1807.1,26.49,27.48,33.95,44.22,63.5,76.71,45.39166666666667,20.58705944681482,87.46083333333333,47.6927683594472
2023-01-04 05:00:00,456.74,374.07,0.2,2036.83,3155.5,-1961.69,25.85,26.49,27.48,33.95,44.22,63.5,36.915,14.758391172482943,77.7075,47.29268041097434
2023-01-04 06:00:00,558.46,424.33,0.19,2117.31,3150.48,-1807.22,30.08,25.85,26.49,27.48,33.95,44.22,31.345,6.969306278247756,68.37666666666668,44.401291818499224
2023-01-04 07:00:00,690.9,439.91,0.2,2143.94,3020.16,-1447.15,37.14,30.08,25.85,26.49,27.48,33.95,30.165000000000003,4.52367439146805,60.25666666666667,39.8723612027028
2023-01-04 08:00:00,894.35,481.51,0.22,2124.56,2845.98,-1258.01,47.69,37.14,30.08,25.85,26.49,27.48,32.455000000000005,8.528223144361512,52.46083333333333,30.686357187262463
2023-01-04 09:00:00,779.82,488.47,3.29,2016.09,2828.21,-1095.74,46.2,47.69,37.14,30.08,25.85,26.49,35.574999999999996,9.689385429428572,46.34916666666667,22.25785150880227
2023-01-04 10:00:00,786.41,515.27,18.56,2043.2,2988.39,-1131.84,45.97,46.2,47.69,37.14,30.08,25.85,38.821666666666665,9.291874765981765,42.10666666666667,15.60980014625663
2023-01-04 11:00:00,796.67,498.55,46.74,2107.26,3043.45,-1246.47,45.03,45.97,46.2,47.69,37.14,30.08,42.01833333333333,6.937750115612984,39.46666666666667,11.313083602894206
2023-01-04 12:00:00,653.31,485.89,59.37,2099.08,2969.0,-1140.78,44.02,45.03,45.97,46.2,47.69,37.14,44.34166666666667,3.7351702326249443,37.843333333333334,8.630567592557876
2023-01-04 13:00:00,636.89,509.18,51.27,2083.39,2993.77,-1180.85,43.77,44.02,45.03,45.97,46.2,47.69,45.446666666666665,1.4760849117470334,37.80583333333333,8.601269946756872
2023-01-04 14:00:00,618.69,470.05,31.94,2009.81,3027.73,-1120.78,43.1,43.77,44.02,45.03,45.97,46.2,44.68166666666667,1.2535615926979446,38.568333333333335,8.633887603595984
2023-01-04 15:00:00,619.56,498.81,7.84,1918.35,3143.26,-1247.57,44.38,43.1,43.77,44.02,45.03,45.97,44.37833333333334,1.009027584700969,39.97666666666667,8.017070801885026
2023-01-04 16:00:00,642.2,466.25,0.09,1928.33,3216.06,-1184.81,43.41,44.38,43.1,43.77,44.02,45.03,43.951666666666675,0.6932075206513304,41.38666666666666,6.8294021212216265
2023-01-04 17:00:00,672.44,468.61,0.13,1989.19,3337.95,-1136.96,42.3,43.41,44.38,43.1,43.77,44.02,43.49666666666667,0.7383404815447008,42.7575,4.766779215667761
2023-01-04 18:00:00,643.64,435.29,0.14,1964.54,3481.06,-1457.71,42.31,42.3,43.41,44.38,43.1,43.77,43.211666666666666,0.8213018121785179,43.776666666666664,2.645078906999836
2023-01-04 19:00:00,623.29,412.75,0.13,2019.29,3562.93,-1862.74,40.96,42.31,42.3,43.41,44.38,43.1,42.74333333333333,1.16747019948597,44.095,1.8981593955519385
2023-01-04 20:00:00,563.44,429.98,0.13,1986.52,3648.07,-2037.7,38.12,40.96,42.31,42.3,43.41,44.38,41.913333333333334,2.1876715170902568,43.29750000000001,2.2315429843321697
2023-01-04 21:00:00,527.2,397.38,0.13,2087.25,3505.39,-2034.0,34.31,38.12,40.96,42.31,42.3,43.41,40.235,3.4279717035036406,42.306666666666665,3.2382271618168184
2023-01-04 22:00:00,466.81,389.46,0.13,2048.8,3386.98,-2030.55,33.66,34.31,38.12,40.96,42.31,42.3,38.61,3.9002871689174365,41.280833333333334,3.8619836126342535
2023-01-04 23:00:00,386.5,373.64,0.14,2046.43,3164.74,-1897.25,31.93,33.66,34.31,38.12,40.96,42.31,36.88166666666667,4.222432553243332,40.189166666666665,4.503989056853442
2023-01-05 00:00:00,389.72,338.93,0.13,2012.95,2977.92,-1628.45,29.71,31.93,33.66,34.31,38.12,40.96,34.781666666666666,4.114624729752324,38.99666666666667,5.2329208484434195
2023-01-05 01:00:00,376.27,309.6,0.14,2061.17,2868.62,-1490.45,28.7,29.71,31.93,33.66,34.31,38.12,32.73833333333334,3.4180194070089427,37.740833333333335,5.764541231188642
2023-01-05 02:00:00,357.56,307.89,0.14,2027.91,2791.87,-1401.97,28.79,28.7,29.71,31.93,33.66,34.31,31.183333333333334,2.4711589723629785,36.54833333333333,6.029181812928404
2023-01-05 03:00:00,359.46,299.64,0.14,1973.43,2730.36,-1331.09,28.35,28.79,28.7,29.71,31.93,33.66,30.19,2.1384386827832027,35.2125,5.910896140335367
2023-01-05 04:00:00,498.65,277.96,0.13,2081.65,2598.36,-1423.49,28.49,28.35,28.79,28.7,29.71,31.93,29.328333333333333,1.3608000098068738,33.969166666666666,5.59031704798423
2023-01-05 05:00:00,532.15,275.95,0.13,2076.34,2596.3,-1404.59,27.11,28.49,28.35,28.79,28.7,29.71,28.525000000000002,0.8413263338466616,32.70333333333333,5.241317206639906
2023-01-05 06:00:00,518.26,344.09,0.14,1950.43,2698.34,-1104.78,24.95,27.11,28.49,28.35,28.79,28.7,27.731666666666666,1.4926006387144124,31.256666666666664,4.718411391625322
2023-01-05 07:00:00,703.74,429.56,0.13,1947.94,2455.02,-830.0,42.22,24.95,27.11,28.49,28.35,28.79,29.985,6.158706844786785,31.361666666666668,4.961718604996161
2023-01-05 08:00:00,930.4,488.05,0.68,1758.8,1973.2,-285.46,62.29,42.22,24.95,27.11,28.49,28.35,35.568333333333335,14.455391266468343,33.37583333333333,10.148934075990509
2023-01-05 09:00:00,1140.49,552.59,33.88,1651.31,1621.05,-177.91,90.93,62.29,42.22,24.95,27.11,28.49,45.998333333333335,26.0955631605583,38.094166666666666,19.487681171043818
2023-01-05 10:00:00,1122.5,549.55,136.12,1492.95,1290.94,259.89,109.55,90.93,62.29,42.22,24.95,27.11,59.50833333333333,34.762175085381024,44.41833333333333,28.25822513674206
2023-01-05 11:00:00,1201.89,607.41,245.94,1262.05,1023.13,438.56,134.67,109.55,90.93,62.29,42.22,24.95,77.43499999999999,41.745600846077366,52.98,38.01145688533218
2023-01-05 12:00:00,1361.62,610.81,290.7,1112.62,806.36,557.61,164.26,134.67,109.55,90.93,62.29,42.22,100.65333333333332,45.30526533049639,64.1925,48.82872014873673
2023-01-05 13:00:00,1385.28,665.62,235.5,1007.69,614.23,818.01,190.08,164.26,134.67,109.55,90.93,62.29,125.29666666666667,47.3323279235944,77.64083333333333,59.27159068962802
2023-01-05 14:00:00,1337.91,689.5,145.41,774.25,438.69,1452.42,189.01,190.08,164.26,134.67,109.55,90.93,146.41666666666666,41.50895983600011,90.99249999999999,65.03273261491974
2023-01-05 15:00:00,1341.7,761.01,39.95,452.31,290.86,1750.61,165.23,189.01,190.08,164.26,134.67,109.55,158.79999999999998,31.52795077387684,102.39916666666666,65.05074836524786
2023-01-05 16:00:00,1374.39,802.45,0.82,310.01,178.36,2127.75,173.12,165.23,189.01,190.08,164.26,134.67,169.39499999999998,20.376624597808124,114.45166666666667,63.491815339865056
2023-01-05 17:00:00,1368.33,789.9,0.13,274.05,114.57,2460.22,194.47,173.12,165.23,189.01,190.08,164.26,179.36166666666668,13.438433564469632,128.39833333333334,60.89004215250094
2023-01-05 18:00:00,1333.14,771.31,0.13,296.28,130.93,2286.9,164.8,194.47,173.12,165.23,189.01,190.08,179.45166666666668,13.31833835982041,140.05249999999998,52.02906357814054
2023-01-05 19:00:00,1361.2,770.65,0.14,386.6,176.69,1784.81,155.58,164.8,194.47,173.12,165.23,189.01,173.70166666666668,15.135459578970988,149.49916666666667,41.969999124555144
2023-01-05 20:00:00,1330.6,752.99,0.13,456.93,293.06,1401.8,159.75,155.58,164.8,194.47,173.12,165.23,168.82500000000002,13.878208457866561,157.6208333333333,31.743850215674197
2023-01-05 21:00:00,1356.27,693.72,0.12,575.15,498.19,904.64,163.37,159.75,155.58,164.8,194.47,173.12,168.515,13.994854411532796,163.6575,23.803135440907543
2023-01-05 22:00:00,1154.99,530.69,0.13,899.18,746.44,451.73,129.94,163.37,159.75,155.58,164.8,194.47,161.31833333333336,20.665683067991406,165.35666666666668,20.016093676354856
2023-01-05 23:00:00,1061.3,481.6,0.13,1097.31,1045.78,-1.46,101.08,129.94,163.37,159.75,155.58,164.8,145.75333333333336,25.343088735721793,162.5575,26.116658607451846
2023-01-06 00:00:00,929.85,419.6,0.14,1271.2,1396.7,-399.22,74.39,101.08,129.94,163.37,159.75,155.58,130.685,36.273909494290855,155.06833333333333,36.432299064861695
2023-01-06 01:00:00,880.04,402.77,0.13,1426.75,1838.02,-959.59,62.74,74.39,101.08,129.94,163.37,159.75,115.21166666666666,42.75324615355743,144.45666666666668,43.22020914789615
2023-01-06 02:00:00,839.18,393.84,0.14,1578.13,2365.03,-1485.91,53.79,62.74,74.39,101.08,129.94,163.37,97.55166666666666,42.560321153237034,133.18833333333336,47.9200016757728
2023-01-06 03:00:00,784.33,399.12,0.13,1744.93,2825.62,-1970.27,48.12,53.79,62.74,74.39,101.08,129.94,78.34333333333333,31.47882124010806,123.42916666666667,52.50683859501
2023-01-06 04:00:00,740.51,394.23,0.13,1940.36,3092.56,-2352.96,44.86,48.12,53.79,62.74,74.39,101.08,64.16333333333334,21.00982690710898,112.74083333333333,54.48911358466416
2023-01-06 05:00:00,677.1,357.93,0.13,2046.31,3113.3,-1960.27,41.12,44.86,48.12,53.79,62.74,74.39,54.169999999999995,12.458080108909856,99.96166666666666,51.4780627299071
2023-01-06 06:00:00,749.55,408.14,0.14,2096.66,3276.02,-2267.41,43.12,41.12,44.86,48.12,53.79,62.74,48.958333333333336,8.078416717815621,89.82166666666666,49.49107427944297
2023-01-06 07:00:00,854.94,453.05,0.13,2118.61,3391.49,-1947.1,46.46,43.12,41.12,44.86,48.12,53.79,46.245,4.437078994115008,80.72833333333334,46.2275419347962
2023-01-06 08:00:00,881.7,449.22,0.13,2066.3,3315.64,-1258.24,46.2,46.46,43.12,41.12,44.86,48.12,44.98,2.526341227945433,71.26583333333333,39.749393467833116
2023-01-06 09:00:00,975.56,539.72,3.43,2047.43,3256.12,-1536.43,52.95,46.2,46.46,43.12,41.12,44.86,45.785,4.041909202346922,62.064166666666665,27.33030501055019
2023-01-06 10:00:00,941.81,545.27,33.35,2060.01,2399.03,-824.11,59.56,52.95,46.2,46.46,43.12,41.12,48.23500000000001,6.8493087242448345,56.19916666666666,17.06342364577401
2023-01-06 11:00:00,1000.47,517.63,138.18,2091.01,1920.31,-632.49,60.92,59.56,52.95,46.2,46.46,43.12,51.535000000000004,7.476779386876141,52.8525,9.891960119208328
2023-01-06 12:00:00,1006.28,528.07,252.2,2016.35,2005.11,-867.8,59.83,60.92,59.56,52.95,46.2,46.46,54.32,6.796596206927081,51.63916666666666,7.648618958328686
2023-01-06 13:00:00,1051.5,562.91,251.79,1779.97,2152.45,-1112.05,61.58,59.83,60.92,59.56,52.95,46.2,56.84,6.062906893563125,51.5425,7.501482429251677
2023-01-06 14:00:00,997.3,579.72,138.39,1738.24,2317.96,-1287.43,60.87,61.58,59.83,60.92,59.56,52.95,59.285000000000004,3.192408181923948,52.1325,7.958805443715601
2023-01-06 15:00:00,845.75,493.79,26.28,1670.91,2380.94,-466.4,58.92,60.87,61.58,59.83,60.92,59.56,60.28,1.0018183468148527,53.0325,8.073629492478966
2023-01-06 16:00:00,883.92,488.98,0.39,1574.55,2171.51,-63.53,64.96,58.92,60.87,61.58,59.83,60.92,61.18,2.07567820242318,54.7075,8.305673991588728
2023-01-06 17:00:00,834.61,486.12,0.13,1379.47,2066.8,579.0,65.88,64.96,58.92,60.87,61.58,59.83,62.00666666666666,2.8094246148778033,56.770833333333336,7.674887571973431
2023-01-06 18:00:00,868.34,494.85,0.13,1568.67,2063.17,148.3,65.27,65.88,64.96,58.92,60.87,61.58,62.91333333333333,2.8440651656882254,58.61666666666667,6.694287026105677
2023-01-06 19:00:00,840.09,454.02,0.11,1358.44,1820.91,418.51,63.54,65.27,65.88,64.96,58.92,60.87,63.24,2.7719379502460897,60.04,5.601074572226689
2023-01-06 20:00:00,880.08,460.31,0.13,1349.06,1806.52,-39.55,74.17,63.54,65.27,65.88,64.96,58.92,65.45666666666666,4.955492575585292,62.37083333333334,5.1169086163314335
2023-01-06 21:00:00,963.77,439.52,0.12,1289.95,1608.4,-53.33,88.59,74.17,63.54,65.27,65.88,64.96,70.40166666666666,9.679767387013,65.34083333333332,8.425351849500824
2023-01-06 22:00:00,1021.21,420.5,0.12,1385.43,1431.54,-288.39,91.37,88.59,74.17,63.54,65.27,65.88,74.80333333333333,12.34747531549183,67.99166666666666,11.039715768190433
2023-01-06 23:00:00,971.12,479.81,0.13,1282.96,1410.55,-749.55,99.71,91.37,88.59,74.17,63.54,65.27,80.44166666666666,14.914905855106138,71.22416666666668,14.04953603784823
2023-01-07 00:00:00,1059.15,435.85,0.14,1016.81,1183.11,-315.48,118.49,99.71,91.37,88.59,74.17,63.54,89.31166666666667,19.275408599214664,76.1125,19.042455974623202
2023-01-07 01:00:00,1017.19,418.76,0.14,873.66,927.09,97.86,136.47,118.49,99.71,91.37,88.59,74.17,101.46666666666665,22.49876589208123,82.35333333333334,25.141824383551437
2023-01-07 02:00:00,937.4,414.39,0.14,861.86,923.61,118.51,141.38,136.47,118.49,99.71,91.37,88.59,112.66833333333334,22.91756742472196,89.0625,29.288041967204556
2023-01-07 03:00:00,844.89,409.35,0.14,858.67,962.63,267.19,149.67,141.38,136.47,118.49,99.71,91.37,122.84833333333331,23.637416454990937,96.625,32.35328464426348
2023-01-07 04:00:00,692.67,398.09,0.13,1052.96,1059.22,190.61,114.73,149.67,141.38,136.47,118.49,99.71,126.74166666666666,18.855826066939528,100.7725,31.090458964710887
2023-01-07 05:00:00,752.89,400.46,0.14,1180.61,1043.25,61.89,105.94,114.73,149.67,141.38,136.47,118.49,127.77999999999999,17.165316192835174,104.11083333333335,29.089619972621215
2023-01-07 06:00:00,836.01,401.25,0.13,1201.25,1072.35,3.61,100.72,105.94,114.73,149.67,141.38,136.47,124.81833333333334,20.330032382332217,107.065,26.468554413251972
2023-01-07 07:00:00,867.59,433.7,0.13,1224.64,1163.26,0.71,96.61,100.72,105.94,114.73,149.67,141.38,118.175,22.188720332637722,109.82083333333333,23.022072593820898
2023-01-07 08:00:00,1096.66,492.16,0.38,1248.67,1293.03,-285.81,108.8,96.61,100.72,105.94,114.73,149.67,112.745,19.153097660692154,112.70666666666666,20.13657429262565
2023-01-07 09:00:00,1065.77,495.53,10.38,1389.59,1479.76,-541.16,97.91,108.8,96.61,100.72,105.94,114.73,104.11833333333333,6.990151405132712,113.48333333333333,19.283499933802933
2023-01-07 10:00:00,1042.23,527.76,39.37,1577.47,1725.45,-876.18,83.63,97.91,108.8,96.61,100.72,105.94,98.935,8.834859930978677,112.83833333333332,20.198147454805568
2023-01-07 11:00:00,1039.88,507.9,57.46,1645.91,1896.19,-946.64,76.96,83.63,97.91,108.8,96.61,100.72,94.105,11.697272759067088,110.9425,22.48107936789207
2023-01-07 12:00:00,1052.05,483.51,65.22,1809.79,2000.67,-1205.05,72.4,76.96,83.63,97.91,108.8,96.61,89.38499999999999,13.984343745775606,107.10166666666667,24.883225029702153
